id,timestamp,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,flow_duration,is_attack
8885,2025-03-25 16:13:53.214523,140.119.153.47,255.206.43.162,20005,65508,TCP,2588,4815,2651,0
8886,2025-03-25 16:13:54.214523,48.150.95.207,68.77.121.92,1925,24658,ICMP,3893,3957,1150,0
8887,2025-03-25 16:13:55.214523,112.149.246.142,150.40.213.21,23468,27316,TCP,2937,1999,2338,0
8888,2025-03-25 16:13:56.214523,39.211.157.140,179.143.36.34,43082,39575,UDP,2486,2331,2547,0
8889,2025-03-25 16:13:57.214523,218.15.131.237,124.1.8.59,19085,46135,TCP,1941,540,1496,0
8890,2025-03-25 16:13:58.214523,166.99.85.253,245.191.58.238,3905,10941,UDP,1302,680,752,0
8891,2025-03-25 16:13:59.214523,154.222.208.122,115.4.230.152,30887,11169,TCP,4869,3421,2885,0
8892,2025-03-25 16:14:00.214523,114.167.47.242,192.138.114.132,46850,30741,TCP,829,475,522,0
8893,2025-03-25 16:14:01.214523,114.154.139.86,251.242.72.44,6646,40515,ICMP,416,3901,1748,0
8894,2025-03-25 16:14:02.214523,80.198.228.45,210.238.110.59,58228,50360,TCP,175,1907,3094,0
8895,2025-03-25 16:14:03.214523,79.131.196.111,73.185.187.4,2402,17929,ICMP,3146,828,908,0
8896,2025-03-25 16:14:04.214523,252.171.127.47,91.210.158.81,18656,31297,ICMP,303,2537,3229,0
8897,2025-03-25 16:14:05.214523,208.167.169.223,5.68.143.137,29335,60679,TCP,4388,4375,1695,0
8898,2025-03-25 16:14:06.214523,104.159.73.100,108.155.79.175,6674,51424,ICMP,3875,2523,262,0
8899,2025-03-25 16:14:07.214523,158.142.5.78,149.189.73.174,46225,27258,TCP,3044,2991,2158,0
8900,2025-03-25 16:14:08.214523,161.193.5.192,43.95.146.69,56255,14373,ICMP,4455,2476,1799,0
8901,2025-03-25 16:14:09.214523,69.198.199.214,178.26.5.148,43248,2026,ICMP,3151,2068,501,0
8902,2025-03-25 16:14:10.214523,171.32.62.93,40.178.149.119,60275,40058,UDP,2763,2347,3438,0
8903,2025-03-25 16:14:11.214523,215.71.74.124,46.46.96.244,8060,33597,UDP,531,2843,3023,0
8904,2025-03-25 16:14:12.214523,171.69.136.196,222.19.245.253,40279,28827,TCP,2863,2956,2061,0
8905,2025-03-25 16:14:13.214523,144.251.70.95,35.79.140.128,64236,56620,ICMP,4891,1859,63,1
8906,2025-03-25 16:14:14.214523,232.26.115.239,28.143.204.113,51234,65344,UDP,3262,2012,3096,0
8907,2025-03-25 16:14:15.214523,54.117.248.138,49.93.237.144,61117,64481,UDP,297,3772,1377,0
8908,2025-03-25 16:14:16.214523,14.198.32.104,83.112.12.167,52224,12354,UDP,138,3908,2388,0
8909,2025-03-25 16:14:17.214523,132.211.251.154,3.223.249.191,23523,27528,ICMP,2618,2082,1043,1
8910,2025-03-25 16:14:18.214523,181.167.253.125,136.161.77.178,38040,16004,TCP,2226,2777,742,0
8911,2025-03-25 16:14:19.214523,14.135.168.167,126.85.139.79,52652,8041,ICMP,828,1794,2136,0
8912,2025-03-25 16:14:20.214523,150.197.166.230,198.190.240.213,62384,42377,ICMP,3999,4631,581,1
8913,2025-03-25 16:14:21.214523,170.204.190.235,68.10.22.202,5627,17035,UDP,3265,1837,1174,1
8914,2025-03-25 16:14:22.214523,129.197.1.27,147.217.131.223,28797,19025,ICMP,4879,145,1852,0
8915,2025-03-25 16:14:23.214523,227.180.172.34,158.12.58.209,62954,62009,ICMP,4327,2041,1814,0
8916,2025-03-25 16:14:24.214523,218.67.202.245,76.141.70.120,20961,18068,UDP,2224,4439,2140,1
8917,2025-03-25 16:14:25.214523,167.217.133.130,218.231.4.40,13656,39316,UDP,4234,255,2193,0
8918,2025-03-25 16:14:26.214523,241.135.109.212,198.148.35.172,31631,57792,ICMP,3871,3565,1887,0
8919,2025-03-25 16:14:27.214523,235.114.84.239,223.187.33.22,27361,6274,UDP,3357,1061,2223,0
8920,2025-03-25 16:14:28.214523,10.188.210.54,195.178.56.225,1244,62532,TCP,3306,1044,3463,0
8921,2025-03-25 16:14:29.214523,66.222.181.98,125.168.240.193,48018,41304,TCP,2698,1378,3217,0
8922,2025-03-25 16:14:30.214523,226.128.129.90,22.78.121.190,64406,24313,TCP,4535,1485,2508,0
8923,2025-03-25 16:14:31.214523,11.31.149.77,213.231.193.195,5842,34111,TCP,3413,4154,1982,0
8924,2025-03-25 16:14:32.214523,23.220.226.128,41.201.25.43,57368,11440,TCP,1344,4019,703,0
8925,2025-03-25 16:14:33.214523,117.51.188.70,22.220.123.84,54799,26183,UDP,4187,1836,2183,0
8926,2025-03-25 16:14:34.214523,13.127.166.42,60.198.81.191,8373,37392,UDP,757,2966,541,0
8927,2025-03-25 16:14:35.214523,162.47.177.11,49.224.222.108,6642,56136,TCP,3065,2524,237,0
8928,2025-03-25 16:14:36.214523,206.174.209.191,10.231.31.61,28488,6303,TCP,1799,4348,1736,0
8929,2025-03-25 16:14:37.214523,161.51.120.114,162.107.63.200,43648,26181,TCP,4556,3938,2820,0
8930,2025-03-25 16:14:38.214523,82.163.25.44,192.228.25.125,57385,62064,UDP,3143,2919,1654,0
8931,2025-03-25 16:14:39.214523,161.134.96.95,64.68.118.50,62354,51943,UDP,4524,3323,1616,0
8932,2025-03-25 16:14:40.214523,214.95.243.216,109.156.172.205,38368,59924,ICMP,1899,2750,3414,0
8933,2025-03-25 16:14:41.214523,106.104.95.250,66.39.252.18,61345,16518,ICMP,4635,339,1611,0
8934,2025-03-25 16:14:42.214523,172.24.142.65,83.7.110.28,19279,51974,ICMP,3726,3354,1723,0
8935,2025-03-25 16:14:43.214523,54.104.49.0,124.48.148.214,25323,46190,ICMP,4077,4626,1065,0
8936,2025-03-25 16:14:44.214523,103.20.39.251,11.57.18.177,48999,26598,UDP,2076,599,2294,0
8937,2025-03-25 16:14:45.214523,12.19.186.77,132.242.85.136,2486,26357,UDP,3769,3969,828,0
8938,2025-03-25 16:14:46.214523,33.41.136.178,76.32.44.40,55697,34074,UDP,4292,4492,2507,0
8939,2025-03-25 16:14:47.214523,118.151.208.185,196.124.247.118,16929,33287,UDP,1037,2330,965,1
8940,2025-03-25 16:14:48.214523,159.10.170.67,3.108.39.31,25944,33563,TCP,1389,3728,2026,0
8941,2025-03-25 16:14:49.214523,122.9.92.179,95.49.197.42,17276,15054,ICMP,4770,1529,624,0
8942,2025-03-25 16:14:50.214523,158.219.48.57,200.159.219.58,42028,23745,UDP,2250,626,2252,0
8943,2025-03-25 16:14:51.214523,206.148.110.162,3.227.196.134,41605,49094,UDP,612,1908,1497,0
8944,2025-03-25 16:14:52.214523,232.99.22.159,61.75.205.105,35860,6190,ICMP,4861,1310,2106,0
8945,2025-03-25 16:14:53.214523,242.3.247.245,27.145.95.133,6777,8145,UDP,1616,4047,3261,0
8946,2025-03-25 16:14:54.214523,188.187.63.113,57.73.76.131,41029,15701,TCP,2182,1148,2733,0
8947,2025-03-25 16:14:55.214523,11.219.39.5,184.141.95.171,15199,57585,UDP,1504,4494,2637,0
8948,2025-03-25 16:14:56.214523,153.78.71.55,27.191.123.152,57192,32265,ICMP,4592,4768,2096,0
8949,2025-03-25 16:14:57.214523,103.233.147.173,25.21.90.159,7215,17397,TCP,2031,1254,1114,0
8950,2025-03-25 16:14:58.214523,206.102.235.56,8.246.160.94,18922,22897,TCP,1985,775,1547,0
8951,2025-03-25 16:14:59.214523,73.228.122.79,255.202.13.203,20006,38688,ICMP,2453,3138,1592,0
8952,2025-03-25 16:15:00.214523,12.145.125.42,106.188.137.110,15646,65414,ICMP,3907,3378,3560,0
8953,2025-03-25 16:15:01.214523,157.64.227.144,32.50.114.1,2025,50306,TCP,2846,2385,791,0
8954,2025-03-25 16:15:02.214523,64.44.91.211,160.209.122.225,51209,2317,UDP,680,2339,2593,0
8955,2025-03-25 16:15:03.214523,109.210.179.203,123.150.31.42,48669,23467,ICMP,2312,1151,180,0
8956,2025-03-25 16:15:04.214523,220.22.89.113,156.135.88.82,44024,40749,TCP,3429,3278,1140,0
8957,2025-03-25 16:15:05.214523,52.205.44.211,131.183.66.89,24307,50236,ICMP,201,3394,28,0
8958,2025-03-25 16:15:06.214523,248.182.173.11,10.159.102.119,58641,19619,UDP,4650,528,1139,0
8959,2025-03-25 16:15:07.214523,108.74.128.232,182.4.2.198,22459,10764,UDP,4388,2231,2948,0
8960,2025-03-25 16:15:08.214523,84.169.173.76,228.88.118.30,28247,13583,TCP,3942,597,220,0
8961,2025-03-25 16:15:09.214523,108.233.71.27,242.162.15.137,60147,43765,UDP,3063,2384,1779,0
8962,2025-03-25 16:15:10.214523,173.123.207.242,232.225.71.240,38268,40068,UDP,398,3966,3251,0
8963,2025-03-25 16:15:11.214523,192.29.73.232,126.100.157.176,31048,22771,UDP,4216,950,2442,1
8964,2025-03-25 16:15:12.214523,186.160.57.3,119.102.145.217,50654,41944,ICMP,144,2759,2039,0
8965,2025-03-25 16:15:13.214523,2.182.223.249,173.161.74.221,31758,8997,TCP,2643,2991,2868,0
8966,2025-03-25 16:15:14.214523,11.218.1.163,124.159.124.173,1539,16357,TCP,3959,1158,2760,0
8967,2025-03-25 16:15:15.214523,119.38.36.91,186.46.63.230,46270,31153,TCP,4878,2244,1801,1
8968,2025-03-25 16:15:16.214523,22.46.196.232,114.126.238.220,2215,1061,UDP,4494,3404,1810,0
8969,2025-03-25 16:15:17.214523,223.103.92.123,104.7.219.84,33288,39782,ICMP,3652,2672,706,0
8970,2025-03-25 16:15:18.214523,94.96.117.118,95.104.234.251,44652,33335,TCP,3255,1881,594,0
8971,2025-03-25 16:15:19.214523,5.189.139.144,41.146.163.230,47240,39230,ICMP,3231,588,1704,0
8972,2025-03-25 16:15:20.214523,188.163.41.214,209.144.135.60,7321,57853,TCP,387,503,2114,1
8973,2025-03-25 16:15:21.214523,85.242.28.226,214.179.107.192,59779,49527,UDP,3805,4969,3094,0
8974,2025-03-25 16:15:22.214523,149.151.96.74,234.202.16.209,28880,29231,TCP,616,502,3408,0
8975,2025-03-25 16:15:23.214523,221.55.116.16,12.156.130.2,50447,44648,TCP,2301,3757,3173,1
8976,2025-03-25 16:15:24.214523,38.138.90.202,164.39.187.45,9358,34265,UDP,4537,1901,3424,0
8977,2025-03-25 16:15:25.214523,175.135.211.171,222.150.217.235,25186,1082,UDP,4281,283,3248,0
8978,2025-03-25 16:15:26.214523,161.169.56.12,50.201.151.162,7032,3660,TCP,3758,3739,272,0
8979,2025-03-25 16:15:27.214523,37.17.155.35,98.44.32.120,9011,31659,ICMP,4386,1616,1073,0
8980,2025-03-25 16:15:28.214523,220.33.165.156,74.101.47.195,63556,15858,UDP,3423,4256,1378,0
8981,2025-03-25 16:15:29.214523,140.16.161.50,224.241.188.165,31990,16601,TCP,4176,1808,2042,1
8982,2025-03-25 16:15:30.214523,13.113.97.145,179.15.106.54,4356,64382,UDP,4036,3793,2623,0
8983,2025-03-25 16:15:31.214523,101.186.126.114,238.0.102.93,1811,52790,ICMP,1269,2047,936,0
8984,2025-03-25 16:15:32.214523,252.213.103.121,159.186.193.98,40014,28214,TCP,1090,4341,2360,0
8985,2025-03-25 16:15:33.214523,2.161.246.188,117.242.116.204,10897,8320,TCP,3805,1649,1378,0
8986,2025-03-25 16:15:34.214523,180.154.99.238,194.248.10.49,18030,22407,ICMP,1951,4378,2924,0
8987,2025-03-25 16:15:35.214523,180.27.1.144,150.210.83.88,21249,46462,ICMP,2809,4510,2893,1
8988,2025-03-25 16:15:36.214523,31.207.134.119,53.48.134.66,37468,59779,TCP,4107,4048,1968,0
8989,2025-03-25 16:15:37.214523,116.229.16.75,251.52.50.90,36364,25684,ICMP,2721,4854,1061,0
8990,2025-03-25 16:15:38.214523,25.236.5.138,233.169.123.138,40707,43517,ICMP,2278,2891,908,0
8991,2025-03-25 16:15:39.214523,113.31.56.94,227.5.140.133,6057,53973,TCP,938,1095,719,0
8992,2025-03-25 16:15:40.214523,88.86.114.108,70.150.0.234,8812,3698,UDP,1655,2956,1759,0
8993,2025-03-25 16:15:41.214523,236.240.47.229,227.66.45.37,16713,49588,ICMP,1322,751,3421,0
8994,2025-03-25 16:15:42.214523,165.191.194.55,218.63.89.163,45244,44857,UDP,2143,992,2402,0
8995,2025-03-25 16:15:43.214523,117.193.227.191,151.193.203.231,22622,23844,UDP,1533,2936,1568,0
8996,2025-03-25 16:15:44.214523,10.181.48.252,221.180.210.50,38504,20528,UDP,1268,2102,364,0
8997,2025-03-25 16:15:45.214523,244.121.122.15,32.108.97.179,30727,26690,ICMP,1047,1164,1687,1
8998,2025-03-25 16:15:46.214523,196.35.29.177,62.22.36.110,1090,44818,TCP,260,2530,586,0
8999,2025-03-25 16:15:47.214523,185.185.42.193,202.206.110.109,49647,62592,TCP,4659,268,1301,0
9000,2025-03-25 16:15:48.214523,156.96.126.37,149.170.249.186,46270,3100,TCP,3231,270,203,0
9001,2025-03-25 16:15:49.214523,125.108.192.147,122.242.247.252,8557,64032,TCP,2727,3789,1932,1
9002,2025-03-25 16:15:50.214523,165.255.14.131,184.197.52.86,16127,53366,TCP,2635,838,2993,0
9003,2025-03-25 16:15:51.214523,186.153.22.197,113.214.184.57,5640,38579,TCP,2372,3627,2557,0
9004,2025-03-25 16:15:52.214523,90.151.181.76,240.131.81.159,47069,56232,UDP,3563,3662,615,0
9005,2025-03-25 16:15:53.214523,251.171.103.188,187.55.3.30,51316,33430,UDP,4904,1417,175,0
9006,2025-03-25 16:15:54.214523,120.10.254.195,206.209.18.9,60682,62596,UDP,260,1387,1235,0
9007,2025-03-25 16:15:55.214523,222.188.3.133,213.139.43.34,39522,41286,ICMP,1884,2394,1277,0
9008,2025-03-25 16:15:56.214523,101.92.6.240,205.123.211.208,44516,26808,ICMP,2044,4343,1378,0
9009,2025-03-25 16:15:57.214523,138.164.217.75,223.73.18.209,12796,53753,ICMP,3282,4136,3390,1
9010,2025-03-25 16:15:58.214523,168.93.230.56,99.218.44.3,24873,22149,TCP,4074,4636,1890,0
9011,2025-03-25 16:15:59.214523,149.81.210.13,217.86.20.41,50060,24240,UDP,3724,4557,3438,0
9012,2025-03-25 16:16:00.214523,195.65.196.33,24.230.139.187,59555,3605,ICMP,3844,2369,1178,0
9013,2025-03-25 16:16:01.214523,32.223.10.60,30.125.135.228,54647,16624,UDP,866,757,1320,0
9014,2025-03-25 16:16:02.214523,7.112.223.1,118.113.36.29,13964,31308,TCP,2127,4303,2994,1
9015,2025-03-25 16:16:03.214523,151.34.142.1,28.40.15.207,53515,21195,UDP,4106,3301,952,0
9016,2025-03-25 16:16:04.214523,209.34.239.25,14.1.118.3,17956,26115,TCP,284,675,1565,0
9017,2025-03-25 16:16:05.214523,13.100.69.255,192.170.242.114,30793,15357,ICMP,1996,399,2413,0
9018,2025-03-25 16:16:06.214523,177.207.86.12,124.22.199.58,57851,31559,TCP,3395,3606,934,0
9019,2025-03-25 16:16:07.214523,89.236.238.251,45.142.167.188,62455,24511,TCP,2504,1992,1700,0
9020,2025-03-25 16:16:08.214523,218.253.25.43,91.59.187.32,25672,11428,UDP,2639,323,3413,0
9021,2025-03-25 16:16:09.214523,72.237.68.197,57.65.83.68,48435,44958,TCP,832,3748,266,0
9022,2025-03-25 16:16:10.214523,130.66.51.53,108.221.170.21,33990,34724,ICMP,1721,2841,2223,0
9023,2025-03-25 16:16:11.214523,145.171.218.205,155.13.62.244,28801,19071,ICMP,677,1958,3031,0
9024,2025-03-25 16:16:12.214523,79.222.14.251,163.27.181.213,60149,42540,TCP,2261,3794,508,0
9025,2025-03-25 16:16:13.214523,116.103.162.185,146.151.18.143,33591,16601,UDP,477,2397,1652,0
9026,2025-03-25 16:16:14.214523,100.57.85.76,84.226.140.251,50747,25322,ICMP,3948,4436,1388,0
9027,2025-03-25 16:16:15.214523,10.181.61.104,31.132.107.181,18198,60039,ICMP,1408,2964,251,0
9028,2025-03-25 16:16:16.214523,95.205.122.235,19.89.6.23,43622,16039,TCP,4292,3644,2567,0
9029,2025-03-25 16:16:17.214523,205.144.89.180,72.176.63.161,60199,26592,TCP,941,1799,486,0
9030,2025-03-25 16:16:18.214523,12.24.253.182,131.90.158.113,60223,49900,ICMP,2271,3434,197,0
9031,2025-03-25 16:16:19.214523,28.217.239.136,209.200.168.222,14822,27228,TCP,255,2162,1299,0
9032,2025-03-25 16:16:20.214523,226.213.242.96,248.189.198.247,18582,32772,TCP,4248,764,1390,0
9033,2025-03-25 16:16:21.214523,93.61.66.57,211.131.135.117,62108,27291,ICMP,1802,595,1688,1
9034,2025-03-25 16:16:22.214523,126.254.134.230,8.76.231.49,45261,22260,UDP,2735,1564,3051,0
9035,2025-03-25 16:16:23.214523,242.144.255.230,20.235.157.170,1202,33639,UDP,3485,4745,3070,0
9036,2025-03-25 16:16:24.214523,156.122.191.170,222.223.55.170,52420,2128,ICMP,4921,2184,2303,0
9037,2025-03-25 16:16:25.214523,168.157.110.120,17.84.11.191,21494,18678,TCP,1513,3805,1110,0
9038,2025-03-25 16:16:26.214523,96.197.240.63,68.19.137.101,18142,61270,ICMP,144,535,2916,0
9039,2025-03-25 16:16:27.214523,46.179.74.18,199.159.179.237,23640,65004,ICMP,1786,2440,2229,0
9040,2025-03-25 16:16:28.214523,216.41.102.31,109.67.175.156,1822,46728,TCP,2269,4496,2197,1
9041,2025-03-25 16:16:29.214523,179.194.130.218,18.114.86.37,8625,43393,UDP,3341,1797,1362,0
9042,2025-03-25 16:16:30.214523,164.63.76.195,73.219.18.244,26387,4670,UDP,2825,4111,2662,0
9043,2025-03-25 16:16:31.214523,208.251.57.45,122.38.145.104,3819,22495,TCP,1523,1146,3163,0
9044,2025-03-25 16:16:32.214523,146.215.96.107,245.115.188.225,32950,26930,ICMP,4114,2497,2597,0
9045,2025-03-25 16:16:33.214523,95.122.19.108,188.132.226.209,46288,22131,TCP,4695,1189,1073,0
9046,2025-03-25 16:16:34.214523,161.39.125.244,222.178.1.174,38380,48752,ICMP,173,1518,1945,1
9047,2025-03-25 16:16:35.214523,143.110.20.164,77.255.192.253,8321,15902,TCP,3118,3121,1063,0
9048,2025-03-25 16:16:36.214523,165.201.67.244,68.136.172.109,65176,52230,TCP,1660,3148,555,0
9049,2025-03-25 16:16:37.214523,96.118.120.168,21.125.213.245,4108,64413,UDP,991,669,1230,0
9050,2025-03-25 16:16:38.214523,216.169.91.216,134.64.102.218,31353,10169,UDP,3232,128,3070,0
9051,2025-03-25 16:16:39.214523,177.87.27.69,46.253.139.75,12134,24066,TCP,1989,3254,226,0
9052,2025-03-25 16:16:40.214523,154.141.251.129,163.103.243.151,1755,19250,TCP,1346,3606,2486,0
9053,2025-03-25 16:16:41.214523,123.63.58.95,11.160.46.243,2153,3826,UDP,3902,740,2080,0
9054,2025-03-25 16:16:42.214523,143.80.206.100,181.36.224.185,29046,25143,ICMP,572,3304,3167,1
9055,2025-03-25 16:16:43.214523,75.188.62.231,124.119.80.74,2629,64584,UDP,2317,4310,1457,0
9056,2025-03-25 16:16:44.214523,60.84.65.70,142.98.221.56,12994,58377,ICMP,800,4875,2,0
9057,2025-03-25 16:16:45.214523,149.113.42.225,51.56.157.93,44729,64060,UDP,2179,4276,1535,0
9058,2025-03-25 16:16:46.214523,166.235.220.171,5.27.67.247,45154,50157,UDP,152,2085,303,0
9059,2025-03-25 16:16:47.214523,232.4.125.141,169.124.145.2,30289,28209,ICMP,3087,2754,487,0
9060,2025-03-25 16:16:48.214523,176.224.191.28,241.103.209.92,33354,58489,TCP,238,4916,2659,0
9061,2025-03-25 16:16:49.214523,81.166.246.253,124.171.199.79,3957,63150,UDP,1497,4131,1559,0
9062,2025-03-25 16:16:50.214523,186.247.40.234,149.176.77.65,16211,7129,UDP,2237,4267,390,0
9063,2025-03-25 16:16:51.214523,77.104.37.64,187.150.64.113,26815,52736,UDP,927,2129,2778,0
9064,2025-03-25 16:16:52.214523,172.154.108.154,38.219.235.132,25924,53213,TCP,2183,573,2782,0
9065,2025-03-25 16:16:53.214523,165.163.105.179,181.169.78.26,6098,58808,UDP,3076,270,1321,0
9066,2025-03-25 16:16:54.214523,64.39.35.169,133.68.216.13,47829,3773,TCP,1348,2187,2560,0
9067,2025-03-25 16:16:55.214523,127.180.16.72,124.178.54.228,27450,50766,UDP,4749,3344,2858,0
9068,2025-03-25 16:16:56.214523,231.235.80.25,195.111.38.50,40891,51544,ICMP,4935,2571,2037,0
9069,2025-03-25 16:16:57.214523,159.139.17.96,112.13.40.65,51666,43973,UDP,4464,1345,990,0
9070,2025-03-25 16:16:58.214523,98.191.230.180,74.7.97.218,1917,35153,UDP,285,897,2632,0
9071,2025-03-25 16:16:59.214523,254.213.95.131,14.100.214.4,35182,25536,TCP,3542,3846,1249,0
9072,2025-03-25 16:17:00.214523,51.102.51.208,139.72.240.56,20797,37565,TCP,3293,2597,2698,0
9073,2025-03-25 16:17:01.214523,138.193.235.2,90.227.183.141,5263,14519,TCP,1512,4840,3282,0
9074,2025-03-25 16:17:02.214523,207.161.166.8,150.243.182.181,21887,64578,ICMP,3288,421,3184,0
9075,2025-03-25 16:17:03.214523,103.139.116.139,203.81.35.22,52439,3088,ICMP,3016,4034,740,1
9076,2025-03-25 16:17:04.214523,69.54.30.34,169.107.55.115,4456,31102,TCP,1115,3995,503,0
9077,2025-03-25 16:17:05.214523,5.153.74.249,132.205.115.186,36163,52591,ICMP,4637,1168,1586,0
9078,2025-03-25 16:17:06.214523,200.242.133.98,96.95.118.47,61454,53127,TCP,4234,423,2379,1
9079,2025-03-25 16:17:07.214523,90.142.76.58,59.123.169.214,54488,31035,ICMP,4361,3432,392,0
9080,2025-03-25 16:17:08.214523,236.0.54.36,46.205.177.9,2539,6640,TCP,2035,2767,2817,1
9081,2025-03-25 16:17:09.214523,130.212.58.109,60.167.4.143,32694,8999,TCP,1568,2194,1736,0
9082,2025-03-25 16:17:10.214523,246.79.125.189,252.137.195.25,49698,11984,ICMP,4638,744,2757,1
9083,2025-03-25 16:17:11.214523,115.164.107.157,28.24.40.207,40118,29016,UDP,4526,3944,3585,0
9084,2025-03-25 16:17:12.214523,204.39.51.45,170.105.75.29,15629,57277,TCP,1458,1811,2499,0
9085,2025-03-25 16:17:13.214523,84.255.19.96,1.24.159.84,57264,59944,TCP,1869,2780,283,0
9086,2025-03-25 16:17:14.214523,77.234.189.202,27.111.198.20,6610,22411,UDP,2861,940,2413,0
9087,2025-03-25 16:17:15.214523,14.47.210.146,126.99.97.57,36709,16348,TCP,2982,402,189,1
9088,2025-03-25 16:17:16.214523,216.82.196.95,47.188.214.200,55907,64984,TCP,1289,3361,125,0
9089,2025-03-25 16:17:17.214523,78.171.165.145,19.135.77.22,57862,58482,ICMP,1292,4967,1815,0
9090,2025-03-25 16:17:18.214523,107.83.1.91,99.64.57.135,49693,7267,UDP,2916,3860,940,0
9091,2025-03-25 16:17:19.214523,247.63.118.174,197.18.79.137,32210,33652,TCP,3721,2724,487,0
9092,2025-03-25 16:17:20.214523,182.128.199.86,148.127.149.64,27952,56757,TCP,4956,435,936,0
9093,2025-03-25 16:17:21.214523,37.127.145.2,28.253.58.60,33752,10584,UDP,1142,1978,2955,0
9094,2025-03-25 16:17:22.214523,126.42.227.126,83.64.77.100,18575,48476,UDP,325,3391,2925,1
9095,2025-03-25 16:17:23.214523,171.151.117.141,32.93.150.46,58478,42122,ICMP,2078,1952,2699,0
9096,2025-03-25 16:17:24.214523,99.196.31.174,205.187.93.235,22517,5947,ICMP,4077,4855,2662,0
9097,2025-03-25 16:17:25.214523,214.132.241.25,123.192.182.183,21735,40259,ICMP,3931,2100,1823,0
9098,2025-03-25 16:17:26.214523,185.25.213.25,208.92.184.127,55986,22349,TCP,2744,4807,1980,0
9099,2025-03-25 16:17:27.214523,204.127.39.26,194.79.136.84,21063,28973,UDP,1983,2229,3383,0
9100,2025-03-25 16:17:28.214523,114.183.55.200,82.136.227.182,37585,23845,ICMP,640,1068,408,0
9101,2025-03-25 16:17:29.214523,49.172.68.38,147.165.241.199,10971,7100,UDP,745,2056,1342,0
9102,2025-03-25 16:17:30.214523,67.43.90.0,45.153.90.215,33359,23056,TCP,4901,2625,3219,0
9103,2025-03-25 16:17:31.214523,234.87.84.149,169.54.234.167,16883,9025,TCP,4826,2446,2549,0
9104,2025-03-25 16:17:32.214523,163.54.249.173,43.92.63.227,24146,16327,UDP,4386,849,3424,0
9105,2025-03-25 16:17:33.214523,103.34.196.21,11.83.218.67,2601,51491,UDP,1788,2843,808,0
9106,2025-03-25 16:17:34.214523,232.172.223.129,69.161.183.65,43280,17481,ICMP,954,1399,358,0
9107,2025-03-25 16:17:35.214523,171.43.171.138,39.150.115.41,29374,62214,UDP,504,403,273,0
9108,2025-03-25 16:17:36.214523,32.98.111.100,111.229.67.26,52396,42467,ICMP,3443,3015,2915,0
9109,2025-03-25 16:17:37.214523,112.200.184.6,141.117.153.219,42956,13327,UDP,2577,4165,2558,0
9110,2025-03-25 16:17:38.214523,36.174.34.168,23.10.208.87,34822,51725,UDP,619,3444,1036,0
9111,2025-03-25 16:17:39.214523,232.220.163.59,226.93.208.164,32922,51535,UDP,3040,135,1167,0
9112,2025-03-25 16:17:40.214523,113.50.191.242,156.40.144.6,16905,16152,TCP,1507,4617,1191,0
9113,2025-03-25 16:17:41.214523,141.87.30.168,201.212.223.131,11809,19304,TCP,920,3649,269,0
9114,2025-03-25 16:17:42.214523,46.155.91.87,35.167.16.188,7715,40451,TCP,3774,2485,2142,0
9115,2025-03-25 16:17:43.214523,22.59.52.144,86.194.77.229,54168,32668,ICMP,4630,4823,2154,0
9116,2025-03-25 16:17:44.214523,41.138.57.148,248.172.190.116,62981,39038,ICMP,3935,1533,1811,0
9117,2025-03-25 16:17:45.214523,29.145.3.43,247.103.130.59,18321,7991,TCP,4167,4658,1737,0
9118,2025-03-25 16:17:46.214523,56.185.203.97,149.222.84.58,7382,7685,TCP,3387,180,1337,0
9119,2025-03-25 16:17:47.214523,149.61.145.86,235.177.61.173,52357,13440,UDP,2281,1602,1628,0
9120,2025-03-25 16:17:48.214523,106.164.78.2,96.96.147.221,64796,1534,UDP,4814,4615,236,0
9121,2025-03-25 16:17:49.214523,232.61.83.15,147.231.178.122,20605,42406,ICMP,3332,3611,60,1
9122,2025-03-25 16:17:50.214523,28.230.154.21,134.150.237.111,56216,36224,ICMP,524,3042,696,0
9123,2025-03-25 16:17:51.214523,39.26.154.157,99.174.87.252,2486,2930,UDP,1651,894,1433,0
9124,2025-03-25 16:17:52.214523,112.200.206.186,189.220.220.32,64336,62695,ICMP,457,1830,1384,0
9125,2025-03-25 16:17:53.214523,160.152.37.75,32.103.52.245,65197,26558,TCP,3546,283,3305,0
9126,2025-03-25 16:17:54.214523,119.95.63.126,99.62.168.213,16535,59192,UDP,1694,4753,948,1
9127,2025-03-25 16:17:55.214523,170.197.234.167,94.1.139.240,11594,49346,UDP,1110,1271,3173,0
9128,2025-03-25 16:17:56.214523,244.52.213.159,15.228.83.146,49689,17472,ICMP,296,2142,2793,0
9129,2025-03-25 16:17:57.214523,245.139.63.160,11.62.6.223,45438,38720,UDP,1133,1387,2135,1
9130,2025-03-25 16:17:58.214523,49.76.58.13,120.200.140.179,16498,5734,UDP,961,3776,748,0
9131,2025-03-25 16:17:59.214523,229.48.50.97,169.140.17.183,8061,45332,TCP,448,3660,3180,0
9132,2025-03-25 16:18:00.214523,16.161.70.111,109.22.84.29,29153,39916,UDP,3877,1982,1478,0
9133,2025-03-25 16:18:01.214523,27.183.206.87,240.32.226.105,43291,41629,UDP,1758,381,2697,0
9134,2025-03-25 16:18:02.214523,228.120.148.93,40.170.203.167,55170,16607,UDP,674,4810,377,0
